,name,url,address,city,"min_price, RUB","distance, km",service,rating,good_review,bad_review
121,База отдыха ГЭСЭР,https://ostrovok.ru/hotel/russia/baykal/mid9986958/geser_recreation_center/?guests=1&page=8&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Ольховский район, Сахюрта, Ольхон",Ольхон,"
9461 ",,Бесплатный интернет; Трансфер; Парковка; Подходит для детей; Бар или ресторан; ,,,
122,Арт-отель Порт Ольхон,https://ostrovok.ru/hotel/russia/baykal/mid10004854/artrezidentsiya_port_olhon/?guests=1&page=8&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Иркутская обл, пос. Хужир, ул. Байкальская, 2, Ольхон",Ольхон,"
10 500 ",,Бесплатный интернет; Трансфер; Парковка; Подходит для детей; Бар или ресторан; ,,,
123,Hoto Aframe,https://ostrovok.ru/hotel/russia/baykal/mid10009021/hoto_aframe/?guests=1&page=8&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"ул. Энергетиков 27, Хужир",Хужир,"
14 431 ",,Бесплатный интернет; Трансфер; Парковка; Подходит для детей; Кондиционер; ,,,
124,Коттедж «Комфорт»,https://ostrovok.ru/hotel/russia/baykal/mid9892111/comfort_house_9/?guests=1&page=8&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"ул. Гудина, 50, Листвянка",Листвянка,"
2705 ",,Трансфер; Парковка; ,,,
125,Дом на Байкале,https://ostrovok.ru/hotel/russia/baykal/mid9996535/dom_na_bajkale_2/?guests=1&page=8&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Веселая улица 10, Ольхон",Ольхон,"
10 474 ",,Бесплатный интернет; Трансфер; Парковка; Подходит для детей; Разрешено с домашними животными; ,,,
126,Guest House Margobay,https://ostrovok.ru/hotel/russia/baykal/mid7862270/gostinitsa_priboi/?guests=1&page=8&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"9 Berzoviy Pereulok, Байкальск",Байкальск,"
4184 ",,Бесплатный интернет; Трансфер; Бассейн; Бар или ресторан; Конференц-зал; ,7.0,,
127,Апартаменты Best View,https://ostrovok.ru/hotel/russia/baykal/mid9999811/best_viewuyutnaya_kvartira_4_s_vidom_na_bajkal/?guests=1&page=8&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Иркутская область, Ольхонский район, с. Сахюрта, ул. Прибайкальская, д.4, Ольхон",Ольхон,"
7967 ",,Трансфер; Парковка; Кондиционер; Кухня; ,,,
128,Золотая рыбка,https://ostrovok.ru/hotel/russia/baykal/mid6784853/_0x38998/?guests=1&page=8&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Сибирская ул., д. 14, Северобайкальск",Северобайкальск,"
2198 ",,Бесплатный интернет; Трансфер; Парковка; Пляж рядом; ,9.0,,
129,База отдыха Байкальский кедр,https://ostrovok.ru/hotel/russia/baykal/mid10013537/baykalskiy_kedr_hotel/?guests=1&page=8&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"улица Мира, д.35, Мангутай",Мангутай,"
1963 ",,Бесплатный интернет; Трансфер; Парковка; Подходит для детей; Разрешено с домашними животными; ,,,
130,Меблированные комнаты Горячинск-city,https://ostrovok.ru/hotel/russia/baykal/mid10016601/meblirovannye_komnaty_goryachinskcity/?guests=1&page=8&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Дорожная улица, 2а, Горячинск",Горячинск,"
1700 ",,,,,
131,Гостевой дом СмайлХоум,https://ostrovok.ru/hotel/russia/baykal/mid10012064/smailhoum_guest_house/?guests=1&page=8&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"улица Островского, д.21, Листвянка",Листвянка,"
4089 ",,Бесплатный интернет; Парковка; Кухня; ,,,
132,Гостевой дом Байкал Майами,https://ostrovok.ru/hotel/russia/baykal/mid6780753/baikalmiami/?guests=1&page=8&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Степной переулок, 3, Ольхон",Ольхон,"
3386 ",,Трансфер; Парковка; Подходит для детей; Спа-услуги; Разрешено с домашними животными; ,5.0,,
133,У Пана,https://ostrovok.ru/hotel/russia/baykal/mid10004968/u_pana/?guests=1&page=8&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Намшеевой, 31, Ольхон",Ольхон,"
7808 ",,Парковка; Подходит для детей; Бассейн; Бар или ресторан; Для гостей с ограниченными возможностями; ,,,
134,Отель Dacha BaikalEco,https://ostrovok.ru/hotel/russia/baykal/mid10010618/hotel_dacha_baikaleco/?guests=1&page=8&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"улица Лесная, 32, Ольхон",Ольхон,"
8659 ",,Бесплатный интернет; Трансфер; Парковка; Подходит для детей; Бар или ресторан; ,,,
135,Berezovy Guest House,https://ostrovok.ru/hotel/russia/baykal/mid6337371/berezovy_guest_house/?guests=1&page=8&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Per Berezovvy,14-2, 665932 Baykalsk, Russia, Байкальск",Байкальск,"
4184 ",,Бесплатный интернет; Трансфер; Парковка; ,,,
136,База Отдыха Наратэй,https://ostrovok.ru/hotel/russia/baykal/mid6614797/baza_otdykha_naratey/?guests=1&page=8&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Куркутский залив, бухта Радость, м.Камыш 1, Куркут",Куркут,"
4616 ",,Трансфер; Подходит для детей; Бассейн; Бар или ресторан; Для гостей с ограниченными возможностями; ,,,
137,Гостевой дом Новая Волна,https://ostrovok.ru/hotel/russia/baykal/mid9989217/novaia_volna/?guests=1&page=8&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"улица Набережная, 22г, Усть-Баргузин",Усть-Баргузин,"
3848 ",,Бесплатный интернет; Парковка; Подходит для детей; Спа-услуги; Разрешено с домашними животными; ,,,
138,Мэбис,https://ostrovok.ru/hotel/russia/baykal/mid9764835/mebis_baikal/?guests=1&page=8&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Бурятия, прибайкальский район, с. Турка, ул Рейдовая 26А, Турка",Турка,"
2800 ",,Бесплатный интернет; Подходит для детей; Спа-услуги; Пляж рядом; ,,,
139,База отдыха Радуга,https://ostrovok.ru/hotel/russia/baykal/mid9998307/tsentr_otdyiha_raduga/?guests=1&page=8&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Баргузинская улица 1г, Максимиха",Максимиха,"
2091 ",47.0,Бесплатный интернет; Трансфер; Парковка; Подходит для детей; Бар или ресторан; ,,,
140,Отель Вершина,https://ostrovok.ru/hotel/russia/baykal/mid9228936/vershina_hotel_2/?guests=1&page=9&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"пер. Кедровый, 4, Утулик, Иркутская обл., Утулик",Утулик,"
5000 ",,Бесплатный интернет; Парковка; Подходит для детей; Бар или ресторан; Конференц-зал; ,,,
141,Гостевой дом Купеческий,https://ostrovok.ru/hotel/russia/baykal/mid10052875/gostevoy_dom_kupecheskiy/?guests=1&page=9&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Харануты ул., 11, Большое Голоустное",Большое Голоустное,"
2454 ",,Бесплатный интернет; Трансфер; Парковка; Спа-услуги; ,,,
142,Lastochka,https://ostrovok.ru/hotel/russia/baykal/mid8667257/lastochka_7/?guests=1&page=9&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Улица Победы 7, Ольхон",Ольхон,"
5115 ",,Бесплатный интернет; Трансфер; Парковка; Подходит для детей; Бассейн; ,,,
143,Гостевой дом Мария,https://ostrovok.ru/hotel/russia/baykal/mid10014269/mariya_guest_house_4/?guests=1&page=9&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"улица Береговая, д.8Б, Новый Энхалук",Новый Энхалук,"
2040 ",,Бесплатный интернет; Трансфер; Парковка; Подходит для детей; Разрешено с домашними животными; ,,,
